departure date,arrival date,train type,price,train class,fare
2019-05-25 14:50:00,2019-05-25 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-25 15:10:00,2019-05-25 17:03:00,AVE,36.15,Preferente,Promo
2019-05-25 17:10:00,2019-05-25 18:50:00,AVE,21.95,Turista,Promo
2019-05-25 19:15:00,2019-05-25 21:01:00,AVE,21.95,Turista,Promo
2019-05-25 20:15:00,2019-05-25 21:55:00,AVE,27.8,Turista,Promo
2019-05-25 21:05:00,2019-05-25 23:32:00,INTERCITY,29.9,Turista,Promo
2019-05-24 06:20:00,2019-05-24 10:36:00,INTERCITY,17.15,Turista,Promo
2019-05-24 06:30:00,2019-05-24 08:22:00,AVE,27.8,Turista,Promo
2019-05-24 06:38:00,2019-05-24 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-24 07:10:00,2019-05-24 08:51:00,AVE,51.15,Turista,Promo
2019-05-24 08:00:00,2019-05-24 09:47:00,AVE,33.65,Turista,Promo
2019-05-24 09:00:00,2019-05-24 11:33:00,ALVIA,35.5,Turista,Promo
2019-05-24 09:40:00,2019-05-24 11:20:00,AVE,33.65,Turista,Promo
2019-05-24 09:50:00,2019-05-24 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2019-05-24 10:40:00,2019-05-24 12:32:00,AVE,33.65,Turista,Promo
